k,Q_D,P_D,E_TES,Qin_TES,Qout_TES,Pgrid,dB1,dB2,dCHP1,dCHP2,Qin_B1,Qin_B2,Qout_B1,Qout_B2,Qin_CHP1,Qin_CHP2,Qout_CHP1,Qout_CHP2,Pout_CHP1,Pout_CHP2
127,446.512641,396.6608949,347.0549106822023,23.487359000006684,0.0,16.53655267038922,-0.0,-0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,977.1309771309772,0.0,470.0,0.0,380.1243422296054
128,436.8855768,396.6608949,367.581268520973,33.11442320000664,0.0,16.536552670387664,-0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,977.1309771309772,0.0,470.0,0.0,380.1243422296054,0.0
129,401.3612252,396.6608949,397.1281354949922,68.63877480000716,0.0,16.5365526703888,-0.0,-0.0,1.0,0.0,0.0,0.0,0.0,0.0,977.1309771309772,0.0,470.0,0.0,380.1243422296054,0.0
130,326.6620243,396.6608949,460.1915409817671,0.0,114.66202429999998,396.6608949,1.0,1.0,-0.0,-0.0,114.6125,114.6125,106.0,106.0,0.0,0.0,0.0,0.0,0.0,0.0
131,340.0834718,396.6608949,337.500698305155,129.91652820000002,0.0,16.5365526703946,-0.0,-0.0,-0.0,1.0,0.0,0.0,0.0,0.0,0.0,977.1309771309772,0.0,470.0,0.0,380.1243422296054
132,311.7575129,396.6608949,458.9300701961491,0.0,99.75751289999998,396.6608949,1.0,1.0,0.0,-0.0,114.6125,114.6125,106.0,106.0,0.0,0.0,0.0,0.0,0.0,0.0
133,311.4263396,396.6608949,351.8953213903605,0.0,99.42633960000005,396.6608949,1.0,1.0,0.0,0.0,114.6125,114.6125,106.0,106.0,0.0,0.0,0.0,0.0,0.0,0.0
134,323.8435229,396.6608949,245.74214403704732,0.0,217.84352289999998,396.6608949,-0.0,1.0,-0.0,-0.0,0.0,114.6125,0.0,106.0,0.0,0.0,0.0,0.0,0.0,0.0
135,356.797806,396.6608949,15.779846674504142,113.20219400000002,0.0,16.5365526703946,-0.0,-0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,977.1309771309772,0.0,470.0,0.0,380.1243422296054
136,359.9333208,396.6608949,122.97482098259134,0.0,116.53425812119325,396.6608949,1.0,1.0,0.0,-0.0,155.18597630527054,114.6125,137.39906267880673,106.0,0.0,0.0,0.0,0.0,0.0,0.0
137,361.6754753,396.6608949,0.0,108.32452469999998,0.0,16.5365526703946,-0.0,-0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,977.1309771309772,0.0,470.0,0.0,380.1243422296054
138,355.1645864,396.6608949,102.65145596796924,0.0,97.27528912590215,396.6608949,-0.0,1.0,-0.0,-0.0,0.0,310.8819513213733,0.0,257.8892972740979,0.0,0.0,0.0,0.0,0.0,0.0
139,366.3734463,396.6608949,0.0,51.27498760787315,0.0,72.53969650059116,-0.0,-0.0,1.0,-0.0,0.0,0.0,0.0,0.0,856.7746063288067,0.0,417.64843390787314,0.0,324.12119839940885,0.0
140,364.6312917,396.6608949,48.58966284195254,105.36870829999992,0.0,16.536552670394713,-0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,977.1309771309769,0.0,470.0,0.0,380.1243422296053,0.0
141,352.4361953,396.6608949,148.19775965393086,0.0,140.4361953,396.6608949,1.0,1.0,0.0,0.0,114.6125,114.6125,106.0,106.0,0.0,0.0,0.0,0.0,0.0,0.0
142,357.0534765,396.6608949,0.0,68.30713309789701,0.0,64.28958830607996,-0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,874.5049159704812,0.0,425.360609597897,0.0,332.37130659392005,0.0
143,350.084851,396.6608949,64.72981704665602,119.91514899999999,0.0,16.5365526703946,-0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,977.1309771309772,0.0,470.0,0.0,380.1243422296054
144,339.6319139,396.6608949,178.04204287980107,0.0,127.63191389999996,396.6608949,1.0,1.0,0.0,0.0,114.6125,114.6125,106.0,106.0,0.0,0.0,0.0,0.0,0.0,0.0
145,339.6319139,396.6608949,43.13998580130192,130.36808610000003,0.0,16.5365526703946,-0.0,-0.0,-0.0,1.0,0.0,0.0,0.0,0.0,0.0,977.1309771309772,0.0,470.0,0.0,380.1243422296054
146,336.1475999,396.6608949,166.46539721093797,133.85240010000007,0.0,16.5365526703946,-0.0,-0.0,1.0,-0.0,0.0,0.0,0.0,0.0,977.1309771309773,0.0,470.0,0.0,380.1243422296054,0.0
147,308.2730979,396.6608949,292.47755739420086,0.0,96.27309790000017,396.6608949,1.0,1.0,-0.0,0.0,114.61249999999978,114.6125,106.0,106.0,0.0,0.0,0.0,0.0,0.0,0.0
148,315.2417234,396.6608949,189.9316449728799,0.0,103.24172339999971,396.6608949,1.0,1.0,-0.0,-0.0,114.6125,114.6125,106.0,106.0,0.0,0.0,0.0,0.0,0.0,0.0
149,316.9838804,396.6608949,80.58009512248623,153.01611960000014,0.0,16.536552670394542,-0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,977.1309771309773,0.0,470.0,0.0,380.1243422296055,0.0
150,310.0152548,396.6608949,225.18070548980955,0.0,98.01525479999997,396.6608949,1.0,1.0,0.0,0.0,114.6125,114.6125,106.0,106.0,0.0,0.0,0.0,0.0,0.0,0.0
151,323.6147762,587.1223702,121.14116514113168,0.0,111.61477619999998,587.1223702,1.0,1.0,-0.0,-0.0,114.6125,114.6125,106.0,106.0,0.0,0.0,0.0,0.0,0.0,0.0
152,421.0917485,781.293796,3.3409671221871964,48.908251500000006,0.0,401.1694537703947,-0.0,-0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,977.1309771309772,0.0,470.0,0.0,380.12434222960536
153,388.4932398,781.293796,49.671179160246254,81.50676019999999,0.0,401.1694537703946,-0.0,0.0,-0.0,1.0,0.0,0.0,0.0,0.0,0.0,977.1309771309772,0.0,470.0,0.0,380.1243422296054
154,366.8639963,791.3176496,126.6616089832256,103.13600370000023,0.0,411.1933073703943,-0.0,-0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,977.130977130978,0.0,470.0,0.0,380.1243422296057
155,363.3020447,791.3176496,223.764544816029,0.0,151.3020447,791.3176496,1.0,1.0,0.0,0.0,114.6125,114.6125,106.0,106.0,0.0,0.0,0.0,0.0,0.0,0.0
156,371.3088048,791.3176496,63.78070478103789,0.0,0.0,791.3176496,1.0,1.0,-0.0,-0.0,320.4693462024999,114.6125,265.30880479999996,106.0,0.0,0.0,0.0,0.0,0.0,0.0
157,362.1603162,791.3176496,63.46259718883708,107.83968379999997,0.0,411.19330737039456,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,977.1309771309772,0.0,470.0,0.0,380.1243422296054
158,368.678828,791.3176496,165.33808285821274,0.0,156.67882800000004,791.3176496,1.0,1.0,-0.0,-0.0,114.6125,114.6125,106.0,106.0,0.0,0.0,0.0,0.0,0.0,0.0
159,378.2613376,779.3760622,0.0,71.44788364535988,0.0,420.95780224924874,0.0,-0.0,1.0,0.0,0.0,0.0,0.0,0.0,930.4824301255242,0.0,449.70922124536554,0.0,358.41825995075124,0.0
160,379.3416029,779.3760622,67.70608320080864,90.6583971,0.0,399.25171997039456,-0.0,0.0,-0.0,1.0,0.0,0.0,0.0,0.0,0.0,977.1309771309772,0.0,470.0,0.0,380.1243422296054
161,374.7201866,779.3760622,153.2789196619833,95.27981340000001,0.0,399.25171997039456,-0.0,-0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,977.1309771309772,0.0,470.0,0.0,380.1243422296054
162,385.7629064,714.0545666,242.80434771231683,84.23709359999998,0.0,333.9302243703946,-0.0,-0.0,1.0,0.0,0.0,0.0,0.0,0.0,977.1309771309772,0.0,470.0,0.0,380.1243422296054,0.0
163,269.3108426,585.2046364,321.41886482080827,0.0,57.310842600000015,585.2046364,1.0,1.0,0.0,-0.0,114.61249999999997,114.6125,106.0,106.0,0.0,0.0,0.0,0.0,0.0,0.0
164,273.1409495,585.2046364,259.63914576519556,0.0,61.14094949999996,585.2046364,1.0,1.0,0.0,0.0,114.6125,114.6125,106.0,106.0,0.0,0.0,0.0,0.0,0.0,0.0
165,278.8861098,585.2046364,194.14592532110592,0.0,66.88610979999996,585.2046364,1.0,1.0,0.0,0.0,114.6125,114.6125,106.0,106.0,0.0,0.0,0.0,0.0,0.0,0.0
166,270.9037174,396.6608949,122.9469101951141,0.0,58.9037173999999,396.6608949,1.0,1.0,0.0,0.0,114.6125,114.6125,106.0,106.0,0.0,0.0,0.0,0.0,0.0,0.0
167,269.3167901,396.6608949,60.48454862529732,0.0,57.316790099999984,396.6608949,1.0,1.0,0.0,0.0,114.6125,114.6125,106.0,106.0,0.0,0.0,0.0,0.0,0.0,0.0
