k,Q_D,P_D,E_TES,Qin_TES,Qout_TES,Pgrid,dB1,dB2,dCHP1,dCHP2,Qin_B1,Qin_B2,Qout_B1,Qout_B2,Qin_CHP1,Qin_CHP2,Qout_CHP1,Qout_CHP2,Pout_CHP1,Pout_CHP2
35,505.2914575,791.3176496,103.19842347690783,0.0,35.29145749999998,411.19330737039456,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,977.1309771309772,0.0,470.0,0.0,380.1243422296054
36,489.3713909,791.3176496,65.62753422373063,0.0,19.371390899999994,411.19330737039456,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,977.1309771309772,0.0,470.0,0.0,380.1243422296054
37,482.3716511,791.3176496,44.96017023011274,0.0,12.371651100000008,411.19330737039456,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,977.1309771309772,0.0,470.0,0.0,380.1243422296054,0.0
38,493.9611443,791.3176496,31.745642596721133,0.0,23.9611443,411.19330737039456,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,977.1309771309772,0.0,470.0,0.0,380.1243422296054
39,505.3895853,779.3760622,6.4280040672248235,70.61041469999999,0.0,399.25171997039456,1.0,0.0,1.0,0.0,114.6125,0.0,106.00000000000001,0.0,977.1309771309772,0.0,470.0,0.0,380.1243422296054,0.0
40,516.1118787,779.3760622,73.30841764381034,0.0,46.111878700000034,399.25171997039456,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,977.1309771309772,0.0,470.0,0.0,380.1243422296054,0.0
41,528.6186163,779.3760622,24.525115757932006,47.38138370000003,0.0,399.25171997039456,1.0,0.0,0.0,1.0,114.6125,0.0,106.00000000000001,0.0,0.0,977.1309771309772,0.0,470.0,0.0,380.1243422296054
42,531.5059581,714.0545666,69.30276727860556,0.0,61.50595810000004,333.9302243703946,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,977.1309771309772,0.0,470.0,0.0,380.1243422296054
43,402.1626028,585.2046364,4.375592853691457,67.8373972,0.0,205.0802941703946,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,977.1309771309772,0.0,470.0,0.0,380.1243422296054,0.0
44,402.1626028,585.2046364,68.63845120265148,67.8373972,0.0,205.0802941703946,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,977.1309771309772,0.0,470.0,0.0,380.1243422296054
45,398.0220389,585.2046364,132.5807972084584,71.97796110000002,0.0,205.0802941703946,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,977.1309771309772,0.0,470.0,0.0,380.1243422296054,0.0
46,370.9907276,396.6608949,200.12794766809552,0.0,158.9907276,396.6608949,1.0,1.0,0.0,0.0,114.6125,114.6125,106.00000000000001,106.00000000000001,0.0,0.0,0.0,0.0,0.0,0.0
47,377.9593531,396.6608949,32.188844928011235,92.04064690000001,0.0,16.5365526703946,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,977.1309771309772,0.0,470.0,0.0,380.1243422296054,0.0
48,381.4436671,396.6608949,119.24868428538801,88.55633289999997,0.0,16.5365526703946,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,977.1309771309772,0.0,470.0,0.0,380.1243422296054,0.0
49,386.6701356,396.6608949,202.5724740533847,0.0,174.67013559999998,396.6608949,1.0,1.0,0.0,0.0,114.6125,114.6125,106.00000000000001,106.00000000000001,0.0,0.0,0.0,0.0,0.0,0.0
50,384.9279786,396.6608949,18.157732103632217,85.07202139999998,0.0,16.5365526703946,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,977.1309771309772,0.0,470.0,0.0,380.1243422296054
51,384.9279786,396.6608949,98.68388063903598,85.07202139999998,0.0,16.5365526703946,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,977.1309771309772,0.0,470.0,0.0,380.1243422296054,0.0
